Order_ID,Order_Date,Year,Month,Quarter,Customer_ID,Age,Gender,City,Region,Product,Category,Quantity,Unit_Price,Discount_%,Cost_Price,Payment_Method,Revenue,Profit,Profit_Margin,Month_Name,Day,Weekday,Order_Value,Profit_Margin_%,Customer_Lifetime_Value
ORD_122,2019-03-01,2019,3,1,CUST_829,43,Male,Bangalore,South,Cooking Oil,Grocery,3,1767.18,0.03,1186.66,UPI,5142.49,1582.51,0.31,March,1,Friday,5142.49,30.77322464409265,94691.11
ORD_123,2023-09-18,2023,9,3,CUST_1094,19,Female,Mumbai,West,Rice,Grocery,3,876.06,0.0,617.06,UPI,3863.42,2012.24,0.52,September,18,Monday,3863.42,52.0844226100191,94694.40000000001
ORD_124,2021-03-17,2021,3,1,CUST_56,43,Female,Delhi,North,Wallet,Accessories,2,3968.46,0.05,2667.15,Credit Card,8294.08,2959.78,0.36,March,17,Wednesday,8294.08,35.685452756665,37267.05
ORD_125,2022-08-09,2022,8,3,CUST_946,34,Female,Bangalore,South,Rice,Grocery,2,607.35,0.05,443.5,UPI,1442.46,555.46,0.39,August,9,Tuesday,1442.46,38.50782690681198,733515.86
ORD_126,2019-04-13,2019,4,2,CUST_671,38,Male,Hyderabad,South,Sofa,Home & Kitchen,3,3540.02,0.08,2208.23,Debit Card,9770.46,3145.77,0.32,April,13,Saturday,9770.46,32.19674406322732,39527.119999999995
ORD_127,2021-07-20,2021,7,3,CUST_777,37,Female,Chennai,South,Cookware Set,Home & Kitchen,2,9042.85,0.09,5427.23,Credit Card,17198.6,6344.14,0.37,July,20,Tuesday,17198.6,36.887537357691905,244783.68
ORD_128,2023-03-21,2023,3,1,CUST_168,28,Female,Ahmedabad,West,Cooking Oil,Grocery,3,1300.45,0.04,782.04,Debit Card,5243.41,2897.29,0.55,March,21,Tuesday,5243.41,55.25583542007968,35347.13
ORD_129,2019-02-09,2019,2,1,CUST_717,29,Female,Hyderabad,South,Backpack,Accessories,4,1564.93,0.02,1115.88,Debit Card,5521.07,1057.55,0.19,February,9,Saturday,5521.07,19.15480151492374,92595.98000000001
ORD_130,2022-08-24,2022,8,3,CUST_64,64,Female,Hyderabad,South,Laptop,Electronics,2,10051.3,0.05,6118.11,UPI,23871.84,11635.62,0.49,August,24,Wednesday,23871.84,48.742032453300624,465231.47
ORD_131,2020-02-13,2020,2,1,CUST_489,24,Male,Bangalore,South,Smartphone,Electronics,1,14756.47,0.04,8999.14,Debit Card,10837.15,1838.01,0.17,February,13,Thursday,10837.15,16.960270919937436,52541.36
ORD_132,2021-08-27,2021,8,3,CUST_953,37,Female,Chennai,South,Smartphone,Electronics,4,40140.46,0.04,26802.11,UPI,169553.3,62344.86,0.37,August,27,Friday,169553.3,36.77006581411273,494154.05
ORD_133,2023-04-20,2023,4,2,CUST_235,30,Male,Bangalore,South,Microwave,Home & Kitchen,1,7558.23,0.1,4570.43,Debit Card,9523.37,4952.94,0.52,April,20,Thursday,9523.37,52.008270181668884,406193.64
ORD_134,2020-09-29,2020,9,3,CUST_639,26,Female,Kolkata,East,Laptop,Electronics,1,78798.32,0.03,55841.49,Debit Card,68217.68,12376.19,0.18,September,29,Tuesday,68217.68,18.14220301833777,97661.09
ORD_135,2021-03-23,2021,3,1,CUST_498,39,Male,Delhi,North,T-shirt,Fashion,4,2629.44,0.02,1658.01,UPI,11338.15,4706.11,0.42,March,23,Tuesday,11338.15,41.50685958467651,201843.15000000002
ORD_136,2022-11-28,2022,11,4,CUST_1160,26,Female,Mumbai,West,Mixer,Home & Kitchen,4,1780.63,0.14,1191.8,UPI,9570.89,4803.69,0.5,November,28,Monday,9570.89,50.190630129486394,160089.25
ORD_137,2020-12-12,2020,12,4,CUST_759,20,Male,Delhi,North,Sunglasses,Accessories,4,1134.5,0.01,779.74,UPI,4582.47,1463.51,0.32,December,12,Saturday,4582.47,31.937143069130837,58756.81
ORD_138,2021-11-02,2021,11,4,CUST_861,46,Male,Ahmedabad,West,Mixer,Home & Kitchen,3,12518.53,0.23,8932.71,COD,39761.98,12963.85,0.33,November,2,Tuesday,39761.98,32.603632917676634,117918.92
ORD_139,2019-08-05,2019,8,3,CUST_942,21,Male,Bangalore,South,Cooking Oil,Grocery,2,295.31,0.01,199.28,Credit Card,584.71,186.15,0.32,August,5,Monday,584.71,31.83629491542816,180557.90000000002
ORD_140,2021-06-10,2021,6,2,CUST_1103,51,Male,Ahmedabad,West,Shoes,Fashion,1,2829.7,0.09,1732.84,Debit Card,3257.41,1524.57,0.47,June,10,Thursday,3257.41,46.8031350060324,480344.66000000003
ORD_141,2021-08-10,2021,8,3,CUST_550,46,Female,Pune,West,Snacks,Grocery,3,1417.07,0.02,885.84,UPI,4582.8,1925.28,0.42,August,10,Tuesday,4582.8,42.01099764336214,426914.43
ORD_142,2023-10-11,2023,10,4,CUST_572,46,Female,Ahmedabad,West,T-shirt,Fashion,1,3258.25,0.27,2303.95,Debit Card,4328.91,2024.96,0.47,October,11,Wednesday,4328.91,46.77759528380124,256458.97
ORD_143,2020-05-14,2020,5,2,CUST_777,27,Male,Pune,West,Snacks,Grocery,3,1589.28,0.06,1079.06,Debit Card,2999.98,-237.2,-0.08,May,14,Thursday,2999.98,-7.906719378129187,244783.68
ORD_144,2019-02-28,2019,2,1,CUST_373,22,Male,Ahmedabad,West,Cooking Oil,Grocery,2,1756.39,0.03,1177.71,Debit Card,3066.66,711.24,0.23,February,28,Thursday,3066.66,23.19265911447634,446338.58999999997
ORD_145,2020-03-10,2020,3,1,CUST_698,20,Male,Chennai,South,Cookware Set,Home & Kitchen,3,1500.67,0.02,1124.68,COD,3750.17,376.13,0.1,March,10,Tuesday,3750.17,10.02967865456766,19502.21
ORD_146,2023-12-08,2023,12,4,CUST_566,30,Female,Mumbai,West,Wallet,Accessories,4,1253.43,0.02,932.7,Credit Card,8254.59,4523.79,0.55,December,8,Friday,8254.59,54.803327603188045,85429.54000000001
ORD_147,2021-11-24,2021,11,4,CUST_495,27,Male,Kolkata,East,T-shirt,Fashion,1,680.49,0.22,411.29,UPI,729.83,318.54,0.44,November,24,Wednesday,729.83,43.64578052423167,335002.57999999996
ORD_148,2021-09-27,2021,9,3,CUST_976,38,Female,Ahmedabad,West,Backpack,Accessories,2,2491.7,0.04,1638.48,Credit Card,5525.59,2248.63,0.41,September,27,Monday,5525.59,40.69483982705919,277177.39
ORD_149,2021-07-06,2021,7,3,CUST_603,55,Male,Hyderabad,South,Laptop,Electronics,4,18476.23,0.04,12506.42,Credit Card,74141.42,24115.74,0.33,July,6,Tuesday,74141.42,32.52667672132527,174919.17
ORD_150,2021-04-08,2021,4,2,CUST_1192,51,Male,Pune,West,Shoes,Fashion,1,2816.68,0.07,1730.26,Credit Card,2881.46,1151.2,0.4,April,8,Thursday,2881.46,39.95196879359769,90011.84
ORD_151,2021-08-27,2021,8,3,CUST_705,28,Male,Kolkata,East,Wallet,Accessories,4,2477.13,0.01,1846.63,Credit Card,10790.38,3403.86,0.32,August,27,Friday,10790.38,31.545320924749642,299910.52
ORD_152,2023-03-08,2023,3,1,CUST_721,34,Female,Ahmedabad,West,Sunglasses,Accessories,1,2776.74,0.04,1769.64,Credit Card,3731.94,1962.3,0.53,March,8,Wednesday,3731.94,52.58123120950498,798083.41
ORD_153,2020-07-08,2020,7,3,CUST_473,21,Male,Delhi,North,Cookware Set,Home & Kitchen,4,9561.57,0.05,6947.68,Debit Card,22004.76,-5785.96,-0.26,July,8,Wednesday,22004.76,-26.294129088433593,64936.13
ORD_154,2023-01-17,2023,1,1,CUST_245,20,Male,Bangalore,South,Shoes,Fashion,3,756.89,0.02,460.0,Credit Card,3426.9,2046.9,0.6,January,17,Tuesday,3426.9,59.7303685546704,23010.19
ORD_155,2020-01-28,2020,1,1,CUST_567,51,Female,Chennai,South,Jacket,Fashion,4,3131.02,0.01,2341.99,COD,11592.91,2224.95,0.19,January,28,Tuesday,11592.91,19.19233393513794,75247.35
ORD_156,2019-07-25,2019,7,3,CUST_466,37,Male,Pune,West,Shoes,Fashion,3,1644.01,0.05,1150.86,UPI,4451.16,998.58,0.22,July,25,Thursday,4451.16,22.434151996333544,216270.36
ORD_157,2020-01-03,2020,1,1,CUST_1094,56,Male,Bangalore,South,Mixer,Home & Kitchen,3,5520.38,0.07,3679.68,Debit Card,14400.74,3361.7,0.23,January,3,Friday,14400.74,23.343939269787523,94694.40000000001
ORD_158,2020-07-15,2020,7,3,CUST_1134,63,Female,Chennai,South,Laptop,Electronics,2,6313.7,0.06,4611.12,Credit Card,7188.62,-2033.62,-0.28,July,15,Wednesday,7188.62,-28.289435246264233,335176.55
ORD_159,2022-11-29,2022,11,4,CUST_211,31,Female,Mumbai,West,Jacket,Fashion,2,4733.94,0.23,2916.05,Credit Card,11391.04,5558.94,0.49,November,29,Tuesday,11391.04,48.80098744276202,124181.19
ORD_160,2022-03-21,2022,3,1,CUST_981,41,Female,Ahmedabad,West,Sofa,Home & Kitchen,1,19777.25,0.03,12190.03,Credit Card,23979.92,11789.89,0.49,March,21,Monday,23979.92,49.1656769497146,148724.94
ORD_161,2020-11-28,2020,11,4,CUST_518,26,Female,Ahmedabad,West,T-shirt,Fashion,3,4090.16,0.18,2636.23,Credit Card,10690.66,2781.97,0.26,November,28,Saturday,10690.66,26.022434536314876,97376.64
ORD_162,2019-08-22,2019,8,3,CUST_1008,43,Female,Delhi,North,Smartwatch,Electronics,1,34141.86,0.06,23279.73,Credit Card,32093.35,8813.62,0.27,August,22,Thursday,32093.35,27.46244938593198,134900.77
ORD_163,2022-03-27,2022,3,1,CUST_306,34,Female,Chennai,South,Smartphone,Electronics,1,42533.4,0.09,28831.79,Credit Card,48381.74,19549.95,0.4,March,27,Sunday,48381.74,40.40770340215131,324748.44999999995
ORD_164,2019-06-24,2019,6,2,CUST_1143,21,Female,Kolkata,East,T-shirt,Fashion,3,2901.21,0.04,1979.82,Debit Card,9608.81,3669.35,0.38,June,24,Monday,9608.81,38.18735098310821,68049.78
ORD_165,2022-05-26,2022,5,2,CUST_463,22,Female,Kolkata,East,Wallet,Accessories,1,3622.71,0.07,2380.16,UPI,4421.97,2041.81,0.46,May,26,Thursday,4421.97,46.17421646913027,99899.63
ORD_166,2021-07-11,2021,7,3,CUST_879,29,Female,Chennai,South,Cooking Oil,Grocery,2,1093.86,0.03,788.08,Credit Card,2217.58,641.42,0.29,July,11,Sunday,2217.58,28.924322910560157,244363.75000000003
ORD_167,2022-03-10,2022,3,1,CUST_204,43,Male,Hyderabad,South,Backpack,Accessories,2,3345.74,0.02,2349.27,UPI,8197.06,3498.52,0.43,March,10,Thursday,8197.06,42.6801804549436,23939.93
ORD_168,2022-07-05,2022,7,3,CUST_167,32,Female,Bangalore,South,Shoes,Fashion,4,4833.17,0.01,3491.3,UPI,22727.98,8762.78,0.39,July,5,Tuesday,22727.98,38.555032167398956,194826.59
ORD_169,2020-05-06,2020,5,2,CUST_321,39,Female,Mumbai,West,T-shirt,Fashion,3,4071.85,0.06,2694.16,Debit Card,7686.18,-396.3,-0.05,May,6,Wednesday,7686.18,-5.15600727539558,37810.31
ORD_170,2021-04-16,2021,4,2,CUST_963,52,Male,Chennai,South,Snacks,Grocery,1,1375.71,0.01,954.16,Credit Card,1498.15,543.99,0.36,April,16,Friday,1498.15,36.310783299402594,70324.67
ORD_171,2019-03-08,2019,3,1,CUST_580,49,Male,Ahmedabad,West,Shoes,Fashion,2,2909.11,0.0,2025.6,Credit Card,5818.22,1767.02,0.3,March,8,Friday,5818.22,30.370456943876306,276232.01
ORD_172,2019-05-26,2019,5,2,CUST_406,22,Male,Kolkata,East,Shoes,Fashion,3,4945.03,0.06,3468.33,Credit Card,14642.23,4237.24,0.29,May,26,Sunday,14642.23,28.938488194762684,504241.24
ORD_173,2019-08-24,2019,8,3,CUST_306,54,Male,Chennai,South,Backpack,Accessories,4,3329.22,0.07,2286.37,UPI,12384.7,3239.22,0.26,August,24,Saturday,12384.7,26.155013847731475,324748.44999999995
ORD_174,2023-08-20,2023,8,3,CUST_123,21,Female,Bangalore,South,T-shirt,Fashion,3,1955.17,0.03,1354.1,Credit Card,7965.36,3903.06,0.49,August,20,Sunday,7965.36,49.000421826508784,338954.86
ORD_175,2023-06-12,2023,6,2,CUST_900,51,Female,Delhi,North,Cookware Set,Home & Kitchen,4,7507.54,0.07,5104.7,UPI,44964.16,24545.36,0.55,June,12,Monday,44964.16,54.58872132827567,183447.88
ORD_176,2021-08-17,2021,8,3,CUST_558,40,Female,Ahmedabad,West,Sofa,Home & Kitchen,2,14386.8,0.04,9351.93,Credit Card,30384.92,11681.06,0.38,August,17,Tuesday,30384.92,38.44360952735765,213499.4
ORD_177,2021-06-15,2021,6,2,CUST_885,52,Male,Pune,West,Laptop,Electronics,2,17785.85,0.01,11873.04,Debit Card,44548.22,20802.14,0.47,June,15,Tuesday,44548.22,46.69578268222613,459820.36
ORD_178,2022-05-21,2022,5,2,CUST_188,18,Male,Hyderabad,South,Mixer,Home & Kitchen,4,10583.58,0.0,7520.45,Debit Card,55563.79,25481.99,0.46,May,21,Saturday,55563.79,45.86078451451926,58078.92
ORD_179,2022-10-12,2022,10,4,CUST_43,29,Male,Chennai,South,Wallet,Accessories,4,3215.24,0.27,2306.31,Debit Card,15256.31,6031.07,0.4,October,12,Wednesday,15256.31,39.531642972645415,385520.25
ORD_180,2022-03-26,2022,3,1,CUST_964,53,Male,Ahmedabad,West,Smartphone,Electronics,3,11573.21,0.02,7828.8,Debit Card,42531.55,19045.15,0.45,March,26,Saturday,42531.55,44.7788759168194,305663.14
ORD_181,2020-07-23,2020,7,3,CUST_1008,45,Male,Delhi,North,Jacket,Fashion,3,4038.24,0.1,2938.68,UPI,6603.28,-2212.76,-0.34,July,23,Thursday,6603.28,-33.51001320555845,134900.77
ORD_182,2021-08-20,2021,8,3,CUST_683,23,Female,Pune,West,Sofa,Home & Kitchen,2,22071.38,0.07,13710.56,UPI,45158.04,17736.92,0.39,August,20,Friday,45158.04,39.27743542456669,95258.6
ORD_183,2022-10-04,2022,10,4,CUST_676,49,Female,Kolkata,East,Smartphone,Electronics,4,30957.48,0.29,21245.33,Credit Card,142868.77,57887.45,0.41,October,4,Tuesday,142868.77,40.51791724671529,241002.87
ORD_184,2022-11-21,2022,11,4,CUST_821,27,Male,Mumbai,West,Cooking Oil,Grocery,3,432.19,0.27,302.51,UPI,1478.9,571.37,0.39,November,21,Monday,1478.9,38.63479613226046,672156.69
ORD_185,2021-07-20,2021,7,3,CUST_517,48,Female,Pune,West,Headphones,Electronics,4,63254.27,0.04,40911.12,Credit Card,253826.73,90182.25,0.36,July,20,Tuesday,253826.73,35.52905952812771,325188.43
ORD_186,2019-08-26,2019,8,3,CUST_3,48,Female,Ahmedabad,West,Snacks,Grocery,3,388.85,0.06,244.5,UPI,1096.56,363.06,0.33,August,26,Monday,1096.56,33.10899540380827,35306.26
ORD_187,2021-04-26,2021,4,2,CUST_1062,53,Female,Pune,West,Smartphone,Electronics,3,22938.51,0.01,16456.19,UPI,74940.11,25571.54,0.34,April,26,Monday,74940.11,34.12263472791807,362230.95999999996
ORD_188,2022-06-29,2022,6,2,CUST_906,30,Male,Mumbai,West,Snacks,Grocery,4,1268.92,0.02,886.16,Debit Card,7150.36,3605.72,0.5,June,29,Wednesday,7150.36,50.42711136222512,206688.55000000002
ORD_189,2020-02-21,2020,2,1,CUST_590,32,Male,Ahmedabad,West,Microwave,Home & Kitchen,4,9826.22,0.05,6156.45,UPI,28564.82,3939.02,0.14,February,21,Friday,28564.82,13.789759571388863,127116.56000000001
ORD_190,2023-12-09,2023,12,4,CUST_60,45,Male,Hyderabad,South,Rice,Grocery,2,593.65,0.07,373.08,Credit Card,1855.04,1108.88,0.6,December,9,Saturday,1855.04,59.77660859065035,86567.03
ORD_191,2022-12-24,2022,12,4,CUST_1129,24,Male,Mumbai,West,Shoes,Fashion,4,790.78,0.05,487.48,Credit Card,4507.45,2557.53,0.57,December,24,Saturday,4507.45,56.74006367236465,31668.39
ORD_192,2022-02-05,2022,2,1,CUST_461,54,Male,Delhi,North,Rice,Grocery,4,1742.85,0.07,1170.15,UPI,7293.83,2613.23,0.36,February,5,Saturday,7293.83,35.827953215251796,35334.21
ORD_193,2021-08-03,2021,8,3,CUST_1021,22,Female,Chennai,South,Smartphone,Electronics,4,12661.21,0.03,8903.62,Credit Card,54038.04,18423.56,0.34,August,3,Tuesday,54038.04,34.09368659559081,60710.630000000005
ORD_194,2021-11-08,2021,11,4,CUST_989,18,Female,Ahmedabad,West,Sofa,Home & Kitchen,3,12075.46,0.18,8060.59,UPI,40845.24,16663.47,0.41,November,8,Monday,40845.24,40.79660200307307,76193.79
ORD_195,2020-05-14,2020,5,2,CUST_297,18,Female,Kolkata,East,Snacks,Grocery,1,1073.22,0.0,650.05,Debit Card,718.39,68.34,0.1,May,14,Thursday,718.39,9.512938654491293,42666.28
ORD_196,2020-01-26,2020,1,1,CUST_280,32,Male,Delhi,North,Wallet,Accessories,2,3028.78,0.05,2267.76,COD,5380.63,845.11,0.16,January,26,Sunday,5380.63,15.706525072342831,338765.26
ORD_197,2020-07-19,2020,7,3,CUST_1040,43,Male,Chennai,South,Cooking Oil,Grocery,2,1144.27,0.08,732.05,UPI,1275.12,-188.98,-0.15,July,19,Sunday,1275.12,-14.820565907522429,937149.7000000001
ORD_198,2023-08-08,2023,8,3,CUST_612,64,Female,Ahmedabad,West,Headphones,Electronics,1,20426.54,0.03,13054.74,UPI,27739.24,14684.5,0.53,August,8,Tuesday,27739.24,52.937643569182136,929988.42
ORD_199,2023-11-08,2023,11,4,CUST_1104,27,Female,Ahmedabad,West,Jacket,Fashion,4,1817.7,0.2,1341.54,Credit Card,10179.12,4812.96,0.47,November,8,Wednesday,10179.12,47.282672765425694,436200.83999999997
ORD_200,2020-12-07,2020,12,4,CUST_933,63,Female,Pune,West,Sofa,Home & Kitchen,1,6390.77,0.04,4361.79,UPI,6257.84,1896.05,0.3,December,7,Monday,6257.84,30.298793193817673,29959.73
ORD_201,2023-11-16,2023,11,4,CUST_1172,37,Male,Kolkata,East,Jeans,Fashion,1,2732.22,0.16,1973.73,Debit Card,4016.36,2042.63,0.51,November,16,Thursday,4016.36,50.857741835891204,254950.47
ORD_202,2020-04-23,2020,4,2,CUST_652,58,Male,Ahmedabad,West,Rice,Grocery,4,1699.8,0.06,1065.93,UPI,4074.42,-189.3,-0.05,April,23,Thursday,4074.42,-4.64606005271916,61588.42
ORD_203,2022-12-15,2022,12,4,CUST_312,28,Male,Ahmedabad,West,Cooking Oil,Grocery,1,413.15,0.07,253.58,COD,576.34,322.76,0.56,December,15,Thursday,576.34,56.00166568345074,390689.65
ORD_204,2019-03-17,2019,3,1,CUST_206,64,Male,Ahmedabad,West,Shoes,Fashion,1,3911.83,0.05,2521.69,Credit Card,3716.24,1194.55,0.32,March,17,Sunday,3716.24,32.14404882354208,106336.87999999999
ORD_205,2019-07-24,2019,7,3,CUST_32,29,Female,Bangalore,South,Sunglasses,Accessories,2,895.14,0.0,570.21,Debit Card,1700.77,560.35,0.33,July,24,Wednesday,1700.77,32.94684172463061,205408.59
ORD_206,2021-04-19,2021,4,2,CUST_962,48,Male,Chennai,South,T-shirt,Fashion,2,1418.16,0.07,1024.29,Credit Card,2901.56,852.98,0.29,April,19,Monday,2901.56,29.39728973379837,60533.36
ORD_207,2020-11-24,2020,11,4,CUST_815,55,Female,Delhi,North,Wallet,Accessories,2,3115.67,0.1,2219.7,Debit Card,5958.72,1519.32,0.25,November,24,Tuesday,5958.72,25.497422265184465,628679.05
ORD_208,2023-10-11,2023,10,4,CUST_649,23,Male,Ahmedabad,West,Sofa,Home & Kitchen,1,9839.43,0.26,6224.24,UPI,13251.74,7027.5,0.53,October,11,Wednesday,13251.74,53.03077180807955,260656.59999999998
ORD_209,2023-11-22,2023,11,4,CUST_141,43,Female,Hyderabad,South,Backpack,Accessories,4,917.47,0.12,631.43,Credit Card,5651.62,3125.9,0.55,November,22,Wednesday,5651.62,55.30980497627229,461279.68
ORD_210,2022-07-16,2022,7,3,CUST_186,21,Male,Kolkata,East,Microwave,Home & Kitchen,2,14455.84,0.05,9973.16,Credit Card,32615.99,12669.67,0.39,July,16,Saturday,32615.99,38.84496530689395,93701.99
ORD_211,2019-07-21,2019,7,3,CUST_341,49,Male,Chennai,South,Smartwatch,Electronics,2,30067.87,0.1,18987.15,Debit Card,51416.06,13441.76,0.26,July,21,Sunday,51416.06,26.1431155946216,301092.84
ORD_212,2019-03-01,2019,3,1,CUST_115,31,Female,Chennai,South,Headphones,Electronics,1,32856.65,0.06,23339.7,COD,30885.25,7545.55,0.24,March,1,Friday,30885.25,24.430917671056573,225677.82
ORD_213,2021-01-04,2021,1,1,CUST_299,24,Male,Hyderabad,South,Sofa,Home & Kitchen,3,19855.64,0.07,14865.3,Debit Card,67030.66,22434.76,0.33,January,4,Monday,67030.66,33.469400420643325,498300.72000000003
ORD_214,2021-12-23,2021,12,4,CUST_369,46,Male,Bangalore,South,Snacks,Grocery,1,735.57,0.07,505.98,Credit Card,902.99,397.01,0.44,December,23,Thursday,902.99,43.96615687881372,177280.79
ORD_215,2019-12-25,2019,12,4,CUST_494,45,Female,Ahmedabad,West,Smartwatch,Electronics,2,68954.6,0.09,50081.04,UPI,150596.85,50434.77,0.33,December,25,Wednesday,150596.85,33.489923594019395,243233.69
ORD_216,2022-04-09,2022,4,2,CUST_945,41,Male,Chennai,South,Jeans,Fashion,3,724.29,0.05,482.03,Debit Card,2580.28,1134.19,0.44,April,9,Saturday,2580.28,43.95608228564342,76258.0
ORD_217,2021-07-30,2021,7,3,CUST_953,31,Female,Chennai,South,Mixer,Home & Kitchen,4,19033.0,0.05,11458.06,UPI,75580.04,29747.8,0.39,July,30,Friday,75580.04,39.35933349598651,494154.05
ORD_218,2022-10-19,2022,10,4,CUST_152,18,Female,Ahmedabad,West,Backpack,Accessories,4,1223.32,0.19,889.01,UPI,6440.78,2884.74,0.45,October,19,Wednesday,6440.78,44.788674663627695,202324.88999999998
ORD_219,2020-12-08,2020,12,4,CUST_869,60,Female,Chennai,South,Sunglasses,Accessories,4,815.21,0.03,583.51,UPI,3226.28,892.24,0.28,December,8,Tuesday,3226.28,27.65538019018808,169699.38
ORD_220,2021-07-24,2021,7,3,CUST_788,37,Male,Ahmedabad,West,Microwave,Home & Kitchen,2,23483.74,0.08,16865.01,Credit Card,45154.54,11424.52,0.25,July,24,Saturday,45154.54,25.300933195200304,126728.89
ORD_221,2019-08-07,2019,8,3,CUST_1172,36,Male,Pune,West,Jacket,Fashion,3,3043.99,0.03,2258.81,COD,8858.01,2081.58,0.23,August,7,Wednesday,8858.01,23.499409009472778,254950.47
ORD_222,2022-03-23,2022,3,1,CUST_45,34,Female,Kolkata,East,Cookware Set,Home & Kitchen,2,3132.17,0.06,2125.2,UPI,7360.6,3110.2,0.42,March,23,Wednesday,7360.6,42.254707496671465,191240.64
ORD_223,2020-07-16,2020,7,3,CUST_1018,51,Male,Chennai,South,Laptop,Electronics,2,21961.03,0.05,13722.7,COD,25270.28,-2175.12,-0.09,July,16,Thursday,25270.28,-8.607423423879752,72258.09
ORD_224,2023-05-08,2023,5,2,CUST_449,28,Male,Hyderabad,South,Shoes,Fashion,4,3871.78,0.01,2620.71,Debit Card,22538.41,12055.57,0.53,May,8,Monday,22538.41,53.48899944583491,273959.3
ORD_225,2022-06-25,2022,6,2,CUST_199,31,Female,Mumbai,West,Microwave,Home & Kitchen,2,21931.26,0.03,15648.23,Credit Card,61160.8,29864.34,0.49,June,25,Saturday,61160.8,48.82921740722816,203143.74000000002
ORD_226,2020-09-24,2020,9,3,CUST_1187,28,Male,Pune,West,Rice,Grocery,4,1164.35,0.08,703.35,UPI,3824.19,1010.79,0.26,September,24,Thursday,3824.19,26.431479607446278,137836.29
ORD_227,2023-02-08,2023,2,1,CUST_605,22,Male,Pune,West,T-shirt,Fashion,4,974.63,0.05,642.87,UPI,4666.53,2095.05,0.45,February,8,Wednesday,4666.53,44.89524336069843,221069.40999999997
ORD_228,2023-03-11,2023,3,1,CUST_412,33,Female,Bangalore,South,Rice,Grocery,1,777.67,0.06,540.63,Debit Card,1023.41,482.78,0.47,March,11,Saturday,1023.41,47.1736645137335,375549.94
ORD_229,2023-05-30,2023,5,2,CUST_1088,23,Male,Chennai,South,Sunglasses,Accessories,4,914.33,0.09,672.88,UPI,4892.4,2200.88,0.45,May,30,Tuesday,4892.4,44.98569209385987,443775.26999999996
ORD_230,2023-08-28,2023,8,3,CUST_987,44,Male,Chennai,South,Shoes,Fashion,4,3796.86,0.02,2528.89,Credit Card,20837.17,10721.61,0.51,August,28,Monday,20837.17,51.454252184917635,23749.469999999998
ORD_231,2023-03-09,2023,3,1,CUST_960,45,Male,Delhi,North,Mixer,Home & Kitchen,1,24721.98,0.1,17310.03,Credit Card,31149.69,13839.66,0.44,March,9,Thursday,31149.69,44.42952722803983,291837.27
ORD_232,2019-10-16,2019,10,4,CUST_1142,61,Female,Pune,West,Jacket,Fashion,3,3590.87,0.24,2634.04,UPI,10643.34,2741.22,0.26,October,16,Wednesday,10643.34,25.755261036479148,133446.52
ORD_233,2019-07-04,2019,7,3,CUST_542,34,Female,Delhi,North,Rice,Grocery,3,1127.51,0.08,843.61,COD,2956.33,425.5,0.14,July,4,Thursday,2956.33,14.3928451830479,300826.83
ORD_234,2021-07-20,2021,7,3,CUST_1198,53,Female,Kolkata,East,Cookware Set,Home & Kitchen,2,9044.99,0.02,5580.23,UPI,18525.95,7365.49,0.4,July,20,Tuesday,18525.95,39.757691238505984,145202.56
ORD_235,2023-08-12,2023,8,3,CUST_479,36,Male,Ahmedabad,West,Mixer,Home & Kitchen,3,5590.25,0.07,3874.82,UPI,21835.52,10211.06,0.47,August,12,Saturday,21835.52,46.76353024796295,127292.63
ORD_236,2019-02-21,2019,2,1,CUST_672,26,Female,Hyderabad,South,Wallet,Accessories,4,1465.2,0.01,917.56,Debit Card,5221.97,1551.73,0.3,February,21,Thursday,5221.97,29.715413914672045,409443.24
ORD_237,2022-08-19,2022,8,3,CUST_619,40,Female,Kolkata,East,Smartwatch,Electronics,1,57061.29,0.02,37321.32,UPI,69900.08,32578.76,0.47,August,19,Friday,69900.08,46.60761475523347,504232.94
ORD_238,2019-08-27,2019,8,3,CUST_77,46,Male,Chennai,South,T-shirt,Fashion,1,1547.43,0.08,1082.81,UPI,1423.64,340.83,0.24,August,27,Tuesday,1423.64,23.940743446376892,179995.59
ORD_239,2021-10-05,2021,10,4,CUST_481,29,Male,Bangalore,South,Laptop,Electronics,2,38529.17,0.18,23862.17,Credit Card,90358.61,42634.27,0.47,October,5,Tuesday,90358.61,47.18340620777588,675123.08
