Order_ID,Order_Date,Year,Month,Quarter,Customer_ID,Age,Gender,City,Region,Product,Category,Quantity,Unit_Price,Discount_%,Cost_Price,Payment_Method,Revenue,Profit,Profit_Margin
ORD_163,2022-03-27,2022,3,1,CUST_306,34,Female,Chennai,South,Smartphone,Electronics,1,42533.4,0.09,28831.79,Credit Card,48381.74,19549.95,0.4
ORD_164,2019-06-24,2019,6,2,CUST_1143,21,Female,Kolkata,East,T-shirt,Fashion,3,2901.21,0.04,1979.82,Debit Card,9608.81,3669.35,0.38
ORD_165,2022-05-26,2022,5,2,CUST_463,22,Female,Kolkata,East,Wallet,Accessories,1,3622.71,0.07,2380.16,UPI,4421.97,2041.81,0.46
ORD_166,2021-07-11,2021,7,3,CUST_879,29,Female,Chennai,South,Cooking Oil,Grocery,2,1093.86,0.03,788.08,Credit Card,2217.58,641.42,0.29
ORD_167,2022-03-10,2022,3,1,CUST_204,43,Male,Hyderabad,South,Backpack,Accessories,2,3345.74,0.02,2349.27,UPI,8197.06,3498.52,0.43
ORD_168,2022-07-05,2022,7,3,CUST_167,32,Female,Bangalore,South,Shoes,Fashion,4,4833.17,0.01,3491.3,UPI,22727.98,8762.78,0.39
ORD_169,2020-05-06,2020,5,2,CUST_321,39,Female,Mumbai,West,T-shirt,Fashion,3,4071.85,0.06,2694.16,Debit Card,7686.18,-396.3,-0.05
ORD_170,2021-04-16,2021,4,2,CUST_963,52,Male,Chennai,South,Snacks,Grocery,1,1375.71,0.01,954.16,Credit Card,1498.15,543.99,0.36
ORD_171,2019-03-08,2019,3,1,CUST_580,49,Male,Ahmedabad,West,Shoes,Fashion,2,2909.11,0.0,2025.6,Credit Card,5818.22,1767.02,0.3
ORD_172,2019-05-26,2019,5,2,CUST_406,22,Male,Kolkata,East,Shoes,Fashion,3,4945.03,0.06,3468.33,Credit Card,14642.23,4237.24,0.29
ORD_173,2019-08-24,2019,8,3,CUST_306,54,Male,Chennai,South,Backpack,Accessories,4,3329.22,0.07,2286.37,UPI,12384.7,3239.22,0.26
ORD_174,2023-08-20,2023,8,3,CUST_123,21,Female,Bangalore,South,T-shirt,Fashion,3,1955.17,0.03,1354.1,Credit Card,7965.36,3903.06,0.49
ORD_175,2023-06-12,2023,6,2,CUST_900,51,Female,Delhi,North,Cookware Set,Home & Kitchen,4,7507.54,0.07,5104.7,UPI,44964.16,24545.36,0.55
ORD_176,2021-08-17,2021,8,3,CUST_558,40,Female,Ahmedabad,West,Sofa,Home & Kitchen,2,14386.8,0.04,9351.93,Credit Card,30384.92,11681.06,0.38
ORD_177,2021-06-15,2021,6,2,CUST_885,52,Male,Pune,West,Laptop,Electronics,2,17785.85,0.01,11873.04,Debit Card,44548.22,20802.14,0.47
ORD_178,2022-05-21,2022,5,2,CUST_188,18,Male,Hyderabad,South,Mixer,Home & Kitchen,4,10583.58,0.0,7520.45,Debit Card,55563.79,25481.99,0.46
ORD_179,2022-10-12,2022,10,4,CUST_43,29,Male,Chennai,South,Wallet,Accessories,4,3215.24,0.27,2306.31,Debit Card,15256.31,6031.07,0.4
ORD_180,2022-03-26,2022,3,1,CUST_964,53,Male,Ahmedabad,West,Smartphone,Electronics,3,11573.21,0.02,7828.8,Debit Card,42531.55,19045.15,0.45
ORD_181,2020-07-23,2020,7,3,CUST_1008,45,Male,Delhi,North,Jacket,Fashion,3,4038.24,0.1,2938.68,UPI,6603.28,-2212.76,-0.34
ORD_182,2021-08-20,2021,8,3,CUST_683,23,Female,Pune,West,Sofa,Home & Kitchen,2,22071.38,0.07,13710.56,UPI,45158.04,17736.92,0.39
ORD_183,2022-10-04,2022,10,4,CUST_676,49,Female,Kolkata,East,Smartphone,Electronics,4,30957.48,0.29,21245.33,Credit Card,142868.77,57887.45,0.41
ORD_184,2022-11-21,2022,11,4,CUST_821,27,Male,Mumbai,West,Cooking Oil,Grocery,3,432.19,0.27,302.51,UPI,1478.9,571.37,0.39
ORD_185,2021-07-20,2021,7,3,CUST_517,48,Female,Pune,West,Headphones,Electronics,4,63254.27,0.04,40911.12,Credit Card,253826.73,90182.25,0.36
ORD_186,2019-08-26,2019,8,3,CUST_3,48,Female,Ahmedabad,West,Snacks,Grocery,3,388.85,0.06,244.5,UPI,1096.56,363.06,0.33
ORD_187,2021-04-26,2021,4,2,CUST_1062,53,Female,Pune,West,Smartphone,Electronics,3,22938.51,0.01,16456.19,UPI,74940.11,25571.54,0.34
ORD_188,2022-06-29,2022,6,2,CUST_906,30,Male,Mumbai,West,Snacks,Grocery,4,1268.92,0.02,886.16,Debit Card,7150.36,3605.72,0.5
ORD_189,2020-02-21,2020,2,1,CUST_590,32,Male,Ahmedabad,West,Microwave,Home & Kitchen,4,9826.22,0.05,6156.45,UPI,28564.82,3939.02,0.14
ORD_190,2023-12-09,2023,12,4,CUST_60,45,Male,Hyderabad,South,Rice,Grocery,2,593.65,0.07,373.08,Credit Card,1855.04,1108.88,0.6
ORD_191,2022-12-24,2022,12,4,CUST_1129,24,Male,Mumbai,West,Shoes,Fashion,4,790.78,0.05,487.48,Credit Card,4507.45,2557.53,0.57
ORD_192,2022-02-05,2022,2,1,CUST_461,54,Male,Delhi,North,Rice,Grocery,4,1742.85,0.07,1170.15,UPI,7293.83,2613.23,0.36
ORD_193,2021-08-03,2021,8,3,CUST_1021,22,Female,Chennai,South,Smartphone,Electronics,4,12661.21,0.03,8903.62,Credit Card,54038.04,18423.56,0.34
ORD_194,2021-11-08,2021,11,4,CUST_989,18,Female,Ahmedabad,West,Sofa,Home & Kitchen,3,12075.46,0.18,8060.59,UPI,40845.24,16663.47,0.41
ORD_195,2020-05-14,2020,5,2,CUST_297,18,Female,Kolkata,East,Snacks,Grocery,1,1073.22,0.0,650.05,Debit Card,718.39,68.34,0.1
ORD_196,2020-01-26,2020,1,1,CUST_280,32,Male,Delhi,North,Wallet,Accessories,2,3028.78,0.05,2267.76,COD,5380.63,845.11,0.16
ORD_197,2020-07-19,2020,7,3,CUST_1040,43,Male,Chennai,South,Cooking Oil,Grocery,2,1144.27,0.08,732.05,UPI,1275.12,-188.98,-0.15
ORD_198,2023-08-08,2023,8,3,CUST_612,64,Female,Ahmedabad,West,Headphones,Electronics,1,20426.54,0.03,13054.74,UPI,27739.24,14684.5,0.53
ORD_199,2023-11-08,2023,11,4,CUST_1104,27,Female,Ahmedabad,West,Jacket,Fashion,4,1817.7,0.2,1341.54,Credit Card,10179.12,4812.96,0.47
ORD_200,2020-12-07,2020,12,4,CUST_933,63,Female,Pune,West,Sofa,Home & Kitchen,1,6390.77,0.04,4361.79,UPI,6257.84,1896.05,0.3
ORD_201,2023-11-16,2023,11,4,CUST_1172,37,Male,Kolkata,East,Jeans,Fashion,1,2732.22,0.16,1973.73,Debit Card,4016.36,2042.63,0.51
ORD_202,2020-04-23,2020,4,2,CUST_652,58,Male,Ahmedabad,West,Rice,Grocery,4,1699.8,0.06,1065.93,UPI,4074.42,-189.3,-0.05
ORD_203,2022-12-15,2022,12,4,CUST_312,28,Male,Ahmedabad,West,Cooking Oil,Grocery,1,413.15,0.07,253.58,COD,576.34,322.76,0.56
ORD_204,2019-03-17,2019,3,1,CUST_206,64,Male,Ahmedabad,West,Shoes,Fashion,1,3911.83,0.05,2521.69,Credit Card,3716.24,1194.55,0.32
ORD_205,2019-07-24,2019,7,3,CUST_32,29,Female,Bangalore,South,Sunglasses,Accessories,2,895.14,0.0,570.21,Debit Card,1700.77,560.35,0.33
ORD_206,2021-04-19,2021,4,2,CUST_962,48,Male,Chennai,South,T-shirt,Fashion,2,1418.16,0.07,1024.29,Credit Card,2901.56,852.98,0.29
ORD_207,2020-11-24,2020,11,4,CUST_815,55,Female,Delhi,North,Wallet,Accessories,2,3115.67,0.1,2219.7,Debit Card,5958.72,1519.32,0.25
ORD_208,2023-10-11,2023,10,4,CUST_649,23,Male,Ahmedabad,West,Sofa,Home & Kitchen,1,9839.43,0.26,6224.24,UPI,13251.74,7027.5,0.53
ORD_209,2023-11-22,2023,11,4,CUST_141,43,Female,Hyderabad,South,Backpack,Accessories,4,917.47,0.12,631.43,Credit Card,5651.62,3125.9,0.55
ORD_210,2022-07-16,2022,7,3,CUST_186,21,Male,Kolkata,East,Microwave,Home & Kitchen,2,14455.84,0.05,9973.16,Credit Card,32615.99,12669.67,0.39
ORD_211,2019-07-21,2019,7,3,CUST_341,49,Male,Chennai,South,Smartwatch,Electronics,2,30067.87,0.1,18987.15,Debit Card,51416.06,13441.76,0.26
ORD_212,2019-03-01,2019,3,1,CUST_115,31,Female,Chennai,South,Headphones,Electronics,1,32856.65,0.06,23339.7,COD,30885.25,7545.55,0.24
ORD_213,2021-01-04,2021,1,1,CUST_299,24,Male,Hyderabad,South,Sofa,Home & Kitchen,3,19855.64,0.07,14865.3,Debit Card,67030.66,22434.76,0.33
ORD_214,2021-12-23,2021,12,4,CUST_369,46,Male,Bangalore,South,Snacks,Grocery,1,735.57,0.07,505.98,Credit Card,902.99,397.01,0.44
ORD_215,2019-12-25,2019,12,4,CUST_494,45,Female,Ahmedabad,West,Smartwatch,Electronics,2,68954.6,0.09,50081.04,UPI,150596.85,50434.77,0.33
ORD_216,2022-04-09,2022,4,2,CUST_945,41,Male,Chennai,South,Jeans,Fashion,3,724.29,0.05,482.03,Debit Card,2580.28,1134.19,0.44
ORD_217,2021-07-30,2021,7,3,CUST_953,31,Female,Chennai,South,Mixer,Home & Kitchen,4,19033.0,0.05,11458.06,UPI,75580.04,29747.8,0.39
ORD_218,2022-10-19,2022,10,4,CUST_152,18,Female,Ahmedabad,West,Backpack,Accessories,4,1223.32,0.19,889.01,UPI,6440.78,2884.74,0.45
ORD_219,2020-12-08,2020,12,4,CUST_869,60,Female,Chennai,South,Sunglasses,Accessories,4,815.21,0.03,583.51,UPI,3226.28,892.24,0.28
ORD_220,2021-07-24,2021,7,3,CUST_788,37,Male,Ahmedabad,West,Microwave,Home & Kitchen,2,23483.74,0.08,16865.01,Credit Card,45154.54,11424.52,0.25
ORD_221,2019-08-07,2019,8,3,CUST_1172,36,Male,Pune,West,Jacket,Fashion,3,3043.99,0.03,2258.81,COD,8858.01,2081.58,0.23
ORD_222,2022-03-23,2022,3,1,CUST_45,34,Female,Kolkata,East,Cookware Set,Home & Kitchen,2,3132.17,0.06,2125.2,UPI,7360.6,3110.2,0.42
ORD_223,2020-07-16,2020,7,3,CUST_1018,51,Male,Chennai,South,Laptop,Electronics,2,21961.03,0.05,13722.7,COD,25270.28,-2175.12,-0.09
ORD_224,2023-05-08,2023,5,2,CUST_449,28,Male,Hyderabad,South,Shoes,Fashion,4,3871.78,0.01,2620.71,Debit Card,22538.41,12055.57,0.53
ORD_225,2022-06-25,2022,6,2,CUST_199,31,Female,Mumbai,West,Microwave,Home & Kitchen,2,21931.26,0.03,15648.23,Credit Card,61160.8,29864.34,0.49
ORD_226,2020-09-24,2020,9,3,CUST_1187,28,Male,Pune,West,Rice,Grocery,4,1164.35,0.08,703.35,UPI,3824.19,1010.79,0.26
ORD_227,2023-02-08,2023,2,1,CUST_605,22,Male,Pune,West,T-shirt,Fashion,4,974.63,0.05,642.87,UPI,4666.53,2095.05,0.45
ORD_228,2023-03-11,2023,3,1,CUST_412,33,Female,Bangalore,South,Rice,Grocery,1,777.67,0.06,540.63,Debit Card,1023.41,482.78,0.47
ORD_229,2023-05-30,2023,5,2,CUST_1088,23,Male,Chennai,South,Sunglasses,Accessories,4,914.33,0.09,672.88,UPI,4892.4,2200.88,0.45
ORD_230,2023-08-28,2023,8,3,CUST_987,44,Male,Chennai,South,Shoes,Fashion,4,3796.86,0.02,2528.89,Credit Card,20837.17,10721.61,0.51
ORD_231,2023-03-09,2023,3,1,CUST_960,45,Male,Delhi,North,Mixer,Home & Kitchen,1,24721.98,0.1,17310.03,Credit Card,31149.69,13839.66,0.44
ORD_232,2019-10-16,2019,10,4,CUST_1142,61,Female,Pune,West,Jacket,Fashion,3,3590.87,0.24,2634.04,UPI,10643.34,2741.22,0.26
ORD_233,2019-07-04,2019,7,3,CUST_542,34,Female,Delhi,North,Rice,Grocery,3,1127.51,0.08,843.61,COD,2956.33,425.5,0.14
ORD_234,2021-07-20,2021,7,3,CUST_1198,53,Female,Kolkata,East,Cookware Set,Home & Kitchen,2,9044.99,0.02,5580.23,UPI,18525.95,7365.49,0.4
ORD_235,2023-08-12,2023,8,3,CUST_479,36,Male,Ahmedabad,West,Mixer,Home & Kitchen,3,5590.25,0.07,3874.82,UPI,21835.52,10211.06,0.47
ORD_236,2019-02-21,2019,2,1,CUST_672,26,Female,Hyderabad,South,Wallet,Accessories,4,1465.2,0.01,917.56,Debit Card,5221.97,1551.73,0.3
ORD_237,2022-08-19,2022,8,3,CUST_619,40,Female,Kolkata,East,Smartwatch,Electronics,1,57061.29,0.02,37321.32,UPI,69900.08,32578.76,0.47
ORD_238,2019-08-27,2019,8,3,CUST_77,46,Male,Chennai,South,T-shirt,Fashion,1,1547.43,0.08,1082.81,UPI,1423.64,340.83,0.24
ORD_239,2021-10-05,2021,10,4,CUST_481,29,Male,Bangalore,South,Laptop,Electronics,2,38529.17,0.18,23862.17,Credit Card,90358.61,42634.27,0.47
ORD_240,2021-03-06,2021,3,1,CUST_1107,19,Female,Kolkata,East,Cooking Oil,Grocery,2,1935.86,0.09,1246.37,COD,3875.59,1382.85,0.36
ORD_241,2022-04-17,2022,4,2,CUST_203,33,Male,Ahmedabad,West,Jacket,Fashion,3,3770.02,0.06,2563.24,Credit Card,13289.32,5599.6,0.42
ORD_242,2022-06-14,2022,6,2,CUST_68,44,Female,Pune,West,Cooking Oil,Grocery,4,559.6,0.06,359.58,Debit Card,3024.64,1586.32,0.52
ORD_243,2020-03-20,2020,3,1,CUST_484,42,Male,Pune,West,Cooking Oil,Grocery,4,222.53,0.09,155.81,Credit Card,688.51,65.27,0.09
ORD_244,2019-07-23,2019,7,3,CUST_125,29,Female,Kolkata,East,Cookware Set,Home & Kitchen,3,11300.38,0.1,8230.68,Credit Card,28985.47,4293.43,0.15
ORD_245,2020-07-19,2020,7,3,CUST_932,33,Male,Delhi,North,T-shirt,Fashion,1,2863.58,0.07,2074.36,Debit Card,1612.86,-461.5,-0.29
ORD_246,2022-09-19,2022,9,3,CUST_104,33,Female,Pune,West,T-shirt,Fashion,3,2455.68,0.01,1598.95,UPI,9572.55,4775.7,0.5
ORD_247,2020-05-13,2020,5,2,CUST_141,61,Female,Hyderabad,South,Jeans,Fashion,3,3378.23,0.05,2079.75,UPI,6444.71,205.46,0.03
ORD_248,2022-04-15,2022,4,2,CUST_673,48,Female,Bangalore,South,Jeans,Fashion,1,3846.17,0.03,2542.49,Debit Card,4663.48,2120.99,0.45
ORD_249,2023-06-04,2023,6,2,CUST_568,28,Male,Bangalore,South,Backpack,Accessories,2,1183.77,0.1,769.1,Credit Card,3430.57,1892.37,0.55
ORD_250,2019-09-24,2019,9,3,CUST_358,40,Male,Delhi,North,Sunglasses,Accessories,2,320.37,0.0,232.27,Debit Card,672.78,208.24,0.31
ORD_251,2022-09-15,2022,9,3,CUST_31,52,Female,Pune,West,Smartphone,Electronics,2,27011.66,0.03,19515.99,UPI,68778.44,29746.46,0.43
ORD_252,2023-06-06,2023,6,2,CUST_33,43,Female,Bangalore,South,Shoes,Fashion,4,633.51,0.07,474.45,UPI,3794.22,1896.42,0.5
ORD_253,2020-06-27,2020,6,2,CUST_863,43,Male,Delhi,North,Smartphone,Electronics,1,55320.73,0.06,35759.65,Debit Card,38123.59,2363.94,0.06
ORD_254,2023-03-08,2023,3,1,CUST_919,21,Female,Pune,West,Smartwatch,Electronics,3,24320.54,0.0,17771.98,UPI,102146.27,48830.33,0.48
ORD_255,2021-11-17,2021,11,4,CUST_926,51,Female,Hyderabad,South,Backpack,Accessories,1,2333.46,0.12,1524.25,COD,2823.49,1299.24,0.46
ORD_256,2022-06-13,2022,6,2,CUST_939,54,Male,Mumbai,West,Headphones,Electronics,3,42661.52,0.09,29516.91,Debit Card,167419.8,78869.07,0.47
ORD_257,2019-05-05,2019,5,2,CUST_874,26,Female,Delhi,North,Cooking Oil,Grocery,4,1114.54,0.08,784.9,Credit Card,4306.58,1166.98,0.27
ORD_258,2021-10-01,2021,10,4,CUST_166,23,Male,Pune,West,Rice,Grocery,3,1635.24,0.25,1141.14,Debit Card,5261.38,1837.96,0.35
ORD_259,2022-05-30,2022,5,2,CUST_259,57,Male,Chennai,South,T-shirt,Fashion,2,4377.84,0.04,3150.98,Debit Card,11032.16,4730.2,0.43
ORD_260,2022-07-02,2022,7,3,CUST_666,21,Female,Kolkata,East,Wallet,Accessories,2,1669.19,0.07,1173.88,UPI,3686.82,1339.06,0.36
ORD_261,2022-05-08,2022,5,2,CUST_930,36,Male,Kolkata,East,Sunglasses,Accessories,3,3802.58,0.0,2649.92,Credit Card,14972.66,7022.9,0.47
ORD_262,2019-07-23,2019,7,3,CUST_881,22,Male,Ahmedabad,West,Smartphone,Electronics,4,68129.25,0.1,45517.17,Credit Card,233002.04,50933.36,0.22
ORD_263,2023-12-24,2023,12,4,CUST_695,37,Male,Ahmedabad,West,Jacket,Fashion,4,4838.08,0.01,3054.42,COD,32186.78,19969.1,0.62
ORD_264,2021-03-27,2021,3,1,CUST_195,53,Male,Pune,West,Snacks,Grocery,1,649.57,0.08,425.83,UPI,657.36,231.53,0.35
ORD_265,2021-05-24,2021,5,2,CUST_767,29,Male,Bangalore,South,Cookware Set,Home & Kitchen,3,3116.84,0.1,2052.2,UPI,9719.87,3563.27,0.37
ORD_266,2022-11-07,2022,11,4,CUST_187,40,Male,Delhi,North,Rice,Grocery,1,419.84,0.19,270.94,UPI,531.36,260.42,0.49
ORD_267,2019-07-10,2019,7,3,CUST_764,27,Female,Bangalore,South,Rice,Grocery,4,1678.31,0.03,1153.12,UPI,6186.25,1573.77,0.25
ORD_268,2022-02-13,2022,2,1,CUST_251,61,Female,Kolkata,East,Headphones,Electronics,4,71023.61,0.03,51057.33,Credit Card,310018.06,105788.74,0.34
ORD_269,2020-12-25,2020,12,4,CUST_106,40,Male,Chennai,South,Snacks,Grocery,3,1823.19,0.1,1342.63,Debit Card,5021.07,993.18,0.2
ORD_270,2022-05-14,2022,5,2,CUST_213,28,Female,Hyderabad,South,Cookware Set,Home & Kitchen,4,20061.06,0.05,12140.34,COD,100054.54,51493.18,0.51
ORD_271,2019-11-13,2019,11,4,CUST_222,38,Female,Pune,West,Rice,Grocery,2,1218.59,0.2,834.01,Credit Card,2437.18,769.16,0.32
ORD_272,2023-09-28,2023,9,3,CUST_236,57,Male,Chennai,South,Sunglasses,Accessories,4,1987.12,0.08,1420.15,Credit Card,10749.52,5068.92,0.47
ORD_273,2022-03-21,2022,3,1,CUST_1149,37,Female,Mumbai,West,Jacket,Fashion,4,4311.36,0.02,2788.52,UPI,21125.66,9971.58,0.47
ORD_274,2022-06-01,2022,6,2,CUST_370,33,Female,Chennai,South,Mixer,Home & Kitchen,2,17620.78,0.06,12275.88,Debit Card,47620.16,23068.4,0.48
ORD_275,2022-12-10,2022,12,4,CUST_719,36,Female,Mumbai,West,Cookware Set,Home & Kitchen,2,24773.1,0.07,17942.42,UPI,69116.95,33232.11,0.48
ORD_276,2020-01-07,2020,1,1,CUST_143,18,Male,Bangalore,South,Jacket,Fashion,4,1142.83,0.09,826.6,Debit Card,3889.51,583.11,0.15
ORD_277,2023-02-26,2023,2,1,CUST_1087,38,Female,Hyderabad,South,Laptop,Electronics,2,59236.21,0.04,39159.04,UPI,143304.24,64986.16,0.45
ORD_278,2021-02-09,2021,2,1,CUST_699,32,Male,Bangalore,South,Cooking Oil,Grocery,1,237.4,0.01,173.38,Credit Card,232.68,59.3,0.25
ORD_279,2021-01-27,2021,1,1,CUST_1163,56,Male,Delhi,North,Cookware Set,Home & Kitchen,2,4484.72,0.04,2889.48,UPI,10418.9,4639.94,0.45
ORD_280,2023-12-15,2023,12,4,CUST_323,30,Male,Mumbai,West,Smartphone,Electronics,1,72958.33,0.06,52992.16,Credit Card,115215.79,62223.63,0.54
ORD_281,2022-10-12,2022,10,4,CUST_908,29,Female,Kolkata,East,Headphones,Electronics,3,61970.86,0.2,41359.5,Credit Card,241686.35,117607.85,0.49
ORD_282,2021-09-21,2021,9,3,CUST_849,32,Male,Chennai,South,Sunglasses,Accessories,4,3343.38,0.03,2288.52,UPI,14983.02,5828.94,0.39
ORD_283,2020-03-17,2020,3,1,CUST_707,36,Female,Kolkata,East,Backpack,Accessories,4,3563.37,0.06,2167.06,Debit Card,11388.53,2720.29,0.24
ORD_284,2019-08-16,2019,8,3,CUST_1080,22,Male,Chennai,South,Sofa,Home & Kitchen,1,15243.66,0.01,11065.38,UPI,15091.22,4025.84,0.27
ORD_285,2019-04-04,2019,4,2,CUST_113,28,Female,Mumbai,West,Jacket,Fashion,3,1716.77,0.09,1177.31,COD,4686.78,1154.85,0.25
ORD_286,2020-02-23,2020,2,1,CUST_282,18,Male,Chennai,South,Microwave,Home & Kitchen,2,3142.95,0.0,2151.96,COD,4808.71,504.79,0.1
ORD_287,2020-08-15,2020,8,3,CUST_16,24,Female,Ahmedabad,West,Mixer,Home & Kitchen,1,22012.27,0.1,15720.19,COD,12629.54,-3090.65,-0.24
ORD_288,2023-03-10,2023,3,1,CUST_265,37,Male,Kolkata,East,Rice,Grocery,2,1323.88,0.01,893.34,UPI,3669.8,1883.12,0.51
ORD_289,2021-12-26,2021,12,4,CUST_148,41,Female,Kolkata,East,Shoes,Fashion,1,4365.31,0.04,3157.55,Debit Card,5531.72,2374.17,0.43
ORD_290,2023-10-31,2023,10,4,CUST_39,47,Male,Ahmedabad,West,Smartwatch,Electronics,3,64718.04,0.16,40156.91,Credit Card,296822.82,176352.09,0.59
ORD_291,2019-06-09,2019,6,2,CUST_1175,36,Male,Kolkata,East,Sofa,Home & Kitchen,2,18116.97,0.06,11102.1,UPI,39168.89,16964.69,0.43
ORD_292,2022-12-24,2022,12,4,CUST_236,26,Male,Kolkata,East,Cooking Oil,Grocery,2,289.75,0.0,190.33,UPI,869.25,488.59,0.56
ORD_293,2019-02-12,2019,2,1,CUST_943,29,Female,Pune,West,Microwave,Home & Kitchen,1,10702.95,0.09,6849.9,Debit Card,8765.72,1915.82,0.22
ORD_294,2019-06-30,2019,6,2,CUST_499,40,Female,Kolkata,East,Rice,Grocery,4,964.35,0.08,654.02,COD,4081.13,1465.05,0.36
ORD_295,2022-04-21,2022,4,2,CUST_162,32,Male,Kolkata,East,Snacks,Grocery,2,328.39,0.04,213.39,UPI,788.14,361.36,0.46
ORD_296,2023-11-18,2023,11,4,CUST_454,32,Male,Pune,West,Cookware Set,Home & Kitchen,4,8195.21,0.28,5747.6,Credit Card,41303.86,18313.46,0.44
ORD_297,2023-05-15,2023,5,2,CUST_1046,47,Female,Delhi,North,T-shirt,Fashion,3,1863.12,0.07,1379.84,Credit Card,7641.21,3501.69,0.46
ORD_298,2021-12-22,2021,12,4,CUST_716,31,Male,Pune,West,Backpack,Accessories,4,1184.89,0.1,807.71,COD,5630.6,2399.76,0.43
ORD_299,2023-01-29,2023,1,1,CUST_211,57,Male,Bangalore,South,Jeans,Fashion,2,1133.61,0.08,733.75,UPI,3212.2,1744.7,0.54
ORD_300,2020-06-08,2020,6,2,CUST_314,21,Male,Delhi,North,Jeans,Fashion,1,3392.69,0.03,2502.53,UPI,2412.65,-89.88,-0.04
ORD_301,2019-12-29,2019,12,4,CUST_1155,48,Male,Ahmedabad,West,Cooking Oil,Grocery,4,114.9,0.02,69.71,Credit Card,540.49,261.65,0.48
ORD_302,2022-10-26,2022,10,4,CUST_662,31,Male,Pune,West,Wallet,Accessories,2,1316.4,0.21,825.44,Credit Card,3379.86,1728.98,0.51
ORD_303,2019-11-06,2019,11,4,CUST_961,61,Female,Ahmedabad,West,Rice,Grocery,4,1702.93,0.21,1121.85,Credit Card,6726.57,2239.17,0.33
ORD_304,2022-07-17,2022,7,3,CUST_116,24,Male,Pune,West,Cookware Set,Home & Kitchen,1,24547.45,0.02,16418.43,COD,28567.09,12148.66,0.43
ORD_305,2021-11-05,2021,11,4,CUST_946,19,Male,Ahmedabad,West,Headphones,Electronics,1,67204.37,0.29,50001.42,Credit Card,65608.27,15606.85,0.24
ORD_306,2019-03-19,2019,3,1,CUST_588,55,Female,Delhi,North,Headphones,Electronics,3,58874.84,0.02,39371.68,Debit Card,173092.03,54976.99,0.32
ORD_307,2022-08-13,2022,8,3,CUST_948,30,Female,Mumbai,West,Smartwatch,Electronics,4,67655.59,0.04,49992.68,UPI,324746.83,124776.11,0.38
ORD_308,2021-07-10,2021,7,3,CUST_386,29,Female,Pune,West,Wallet,Accessories,3,2996.79,0.03,1908.57,Credit Card,9113.09,3387.38,0.37
ORD_309,2022-05-24,2022,5,2,CUST_309,21,Male,Mumbai,West,Snacks,Grocery,4,1987.18,0.05,1335.85,Credit Card,9911.06,4567.66,0.46
ORD_310,2021-07-11,2021,7,3,CUST_173,27,Male,Bangalore,South,Headphones,Electronics,1,25666.1,0.08,16365.99,Credit Card,24675.39,8309.4,0.34
ORD_311,2019-03-22,2019,3,1,CUST_900,55,Male,Bangalore,South,Jacket,Fashion,4,4632.08,0.0,3362.76,Debit Card,18528.32,5077.28,0.27
ORD_312,2021-01-15,2021,1,1,CUST_794,28,Female,Kolkata,East,Cookware Set,Home & Kitchen,1,23811.02,0.07,16298.61,Credit Card,26794.54,10495.93,0.39
ORD_313,2023-05-06,2023,5,2,CUST_686,39,Male,Delhi,North,Mixer,Home & Kitchen,4,23714.96,0.04,16943.54,Debit Card,133866.21,66092.05,0.49
ORD_314,2020-11-06,2020,11,4,CUST_582,20,Female,Chennai,South,Smartwatch,Electronics,3,29867.35,0.23,19552.75,UPI,73305.68,14647.43,0.2
ORD_315,2023-01-22,2023,1,1,CUST_683,27,Male,Delhi,North,Backpack,Accessories,4,476.27,0.07,340.85,Credit Card,2728.46,1365.06,0.5
ORD_316,2022-04-08,2022,4,2,CUST_636,34,Female,Kolkata,East,Shoes,Fashion,1,2413.53,0.04,1646.04,Credit Card,2896.24,1250.2,0.43
ORD_317,2019-09-22,2019,9,3,CUST_174,31,Female,Chennai,South,Wallet,Accessories,3,1042.07,0.03,672.75,UPI,3184.04,1165.79,0.37
ORD_318,2022-02-18,2022,2,1,CUST_673,30,Male,Bangalore,South,Snacks,Grocery,1,1317.21,0.08,873.83,UPI,1363.31,489.48,0.36
ORD_319,2022-10-04,2022,10,4,CUST_868,33,Female,Pune,West,Backpack,Accessories,3,1546.77,0.3,1103.06,UPI,5278.35,1969.17,0.37
ORD_320,2019-02-07,2019,2,1,CUST_370,44,Male,Hyderabad,South,Cookware Set,Home & Kitchen,2,1496.11,0.08,1028.67,COD,2477.56,420.22,0.17
ORD_321,2020-11-30,2020,11,4,CUST_464,43,Female,Bangalore,South,Rice,Grocery,1,1457.41,0.26,1029.33,UPI,1145.89,116.56,0.1
ORD_322,2019-11-14,2019,11,4,CUST_208,34,Male,Mumbai,West,Headphones,Electronics,1,39628.71,0.13,28832.69,UPI,43096.22,14263.53,0.33
ORD_323,2022-09-17,2022,9,3,CUST_772,32,Male,Bangalore,South,Microwave,Home & Kitchen,3,24484.61,0.01,17499.34,Credit Card,95444.07,42946.05,0.45
ORD_324,2019-11-29,2019,11,4,CUST_897,26,Male,Mumbai,West,Jeans,Fashion,4,4037.93,0.1,2896.51,UPI,18170.68,6584.64,0.36
ORD_325,2021-04-21,2021,4,2,CUST_910,26,Male,Chennai,South,Microwave,Home & Kitchen,3,17916.9,0.07,12186.06,Credit Card,54986.97,18428.79,0.34
ORD_326,2023-03-21,2023,3,1,CUST_1094,34,Male,Hyderabad,South,Rice,Grocery,2,1926.88,0.06,1270.74,UPI,5071.55,2530.07,0.5
